Wholesaler States,Wholesalers,Wholesaler ID,PDCNs,PDCN Code,Current On Hand in Units,Daily Rate of Sales,Days on Hand
FL,"WAYNE DENSCH INC, FL",20922,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,8,1.416667,5.647059
FL,"WAYNE DENSCH INC, FL",20922,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,4,2.083333,1.92
FL,"WAYNE DENSCH INC, FL",20922,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,2,0,120
FL,"WAYNE DENSCH INC, FL",20922,WW COAST LOVE 6 % 1/6 BARREL SV,10KS970,0,0.183333,0
FL,"DOUBLE EAGLE DISTRIBUTING, FL",10938,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,126,6.2,20.322581
FL,"DOUBLE EAGLE DISTRIBUTING, FL",10938,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,16,1.283333,12.467532
FL,"DOUBLE EAGLE DISTRIBUTING, FL",10938,WW PERNICIOUS 8 % 24/16 AL CAN,101616Z,11,0.283333,38.823529
FL,"DOUBLE EAGLE DISTRIBUTING, FL",10938,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,9,1.55,5.806452
FL,"SOUTHERN EAGLE DIST INC, FL",40979,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,101.5,3.329167,30.48811
FL,"SOUTHERN EAGLE DIST INC, FL",40979,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,24,0.566667,42.352941
FL,"SOUTHERN EAGLE DIST INC, FL",40979,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,19,1.208333,15.724138
FL,"SOUTHERN EAGLE DIST INC, FL",40979,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,10,0.15,66.666667
FL,"SOUTHERN EAGLE DIST INC, FL",40979,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,0.5,0.470833,1.061947
FL,"SOUTHERN EAGLE DIST INC, FL",40979,WW PERNICIOUS 8 % 24/16 AL CAN,101616S,0,0.3,0
FL,"THE LEWIS BEAR COMPANY, FL",20950,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,139,5.133333,27.077922
FL,"THE LEWIS BEAR COMPANY, FL",20950,WW APP SESSION 5 % 24/12 AL CAN 2/12,10EM1Z2,1,0.4,2.5
FL,"THE LEWIS BEAR COMPANY, FL",20950,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,0,2.183333,0
FL,"THE LEWIS BEAR COMPANY, FL",20950,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,0,0.6,0
FL,"THE LEWIS BEAR COMPANY, FL",20950,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,0,0.116667,0
FL,"THE LEWIS BEAR COMPANY, FL",20950,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,0,0.05,0
FL,"COASTAL BEVERAGE LTD, FL",70912,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,112,3.566667,31.401869
FL,"COASTAL BEVERAGE LTD, FL",70912,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,22,0.283333,77.647059
FL,"COASTAL BEVERAGE LTD, FL",70912,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,5,1.05,4.761905
FL,"COASTAL BEVERAGE LTD, FL",70912,WW COAST LOVE 6 % 1/6 BARREL SV,10KS970,0,0.116667,0
FL,"NORTH FLORIDA SALES, FL",70923,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,61,0.05,1220
FL,"NORTH FLORIDA SALES, FL",70923,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,34,0.233333,145.714286
FL,"NORTH FLORIDA SALES, FL",70923,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,8,0.216667,36.923077
FL,"NORTH FLORIDA SALES, FL",70923,WW APP SESSION 5 % 24/12 AL CAN 2/12,10EM1Z2,5,0.033333,150
FL,"NORTH FLORIDA SALES, FL",70923,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,3,0.9,3.333333
FL,"NORTH FLORIDA SALES, FL",70923,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,2,0,120
FL,"CARROLL DISTRIBUTING CO, FL",10903,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,35,0.666667,52.5
FL,"CARROLL DISTRIBUTING CO, FL",10903,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,30,4.9,6.122449
FL,"CARROLL DISTRIBUTING CO, FL",10903,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,25,1.966667,12.711864
FL,"CARROLL DISTRIBUTING CO, FL",10903,WW PERNICIOUS 8 % 24/16 AL CAN,101616S,14,0.25,56
FL,"CARROLL DISTRIBUTING CO, FL",10903,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,0,0.783333,0
FL,"CARROLL DISTRIBUTING CO, FL",10903,WW APP SESSION 5 % 24/12 AL CAN 2/12,10EM1Z2,0,0.116667,0
FL,"BURKHARDT SALES AND SERVICE, FL",90913,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,40,3.45,11.594203
FL,"BURKHARDT SALES AND SERVICE, FL",90913,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,36,1.466667,24.545455
FL,"BURKHARDT SALES AND SERVICE, FL",90913,WW APP SESSION 5 % 24/12 AL CAN 2/12,10EM1Z2,5,0.066667,75
FL,"BURKHARDT SALES AND SERVICE, FL",90913,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,2,0,120
FL,"BURKHARDT SALES AND SERVICE, FL",90913,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,0,0.716667,0
FL,"BERNIE LITTLE DISTRIBUTORS INC, FL",40919,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,54,0.566667,95.294118
FL,"BERNIE LITTLE DISTRIBUTORS INC, FL",40919,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,10,1.116667,8.955224
FL,"BERNIE LITTLE DISTRIBUTORS INC, FL",40919,WW APP SESSION 5 % 24/12 AL CAN 2/12,10EM1Z2,7,0,420
FL,"BERNIE LITTLE DISTRIBUTORS INC, FL",40919,WW PERNICIOUS 8 % 24/16 AL CAN,101616Z,4,0.1,40
FL,"BERNIE LITTLE DISTRIBUTORS INC, FL",40919,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,2.166667,0
FL,"BERNIE LITTLE DISTRIBUTORS INC, FL",40919,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,0,-0.05,0
FL,"EAGLE BRANDS SALES, FL",10986,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,33,3.666667,9
FL,"EAGLE BRANDS SALES, FL",10986,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,17,0.666667,25.5
FL,"EAGLE BRANDS SALES, FL",10986,WW PERNICIOUS 8 % 24/16 AL CAN,101616S,5,0.033333,150
FL,"EAGLE BRANDS SALES, FL",10986,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,4,0.25,16
FL,"EAGLE BRANDS SALES, FL",10986,WW BURST SERIES 5 % 1/2 BARREL SV,10JW940,2,-0.033333,-60
FL,"EAGLE BRANDS SALES, FL",10986,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,1,1.166667,0.857143
FL,"EAGLE BRANDS SALES, FL",10986,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,0,-0.15,0
FL,"BURKHARDT SALES AND SERVICE, FL",90927,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,22,1.766667,12.45283
FL,"BURKHARDT SALES AND SERVICE, FL",90927,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,15,4.933333,3.040541
FL,"BURKHARDT SALES AND SERVICE, FL",90927,WW APP SESSION 5 % 24/12 AL CAN 2/12,10EM1Z2,7,0.083333,84
FL,"BURKHARDT SALES AND SERVICE, FL",90927,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,6,0.016667,360
FL,"BURKHARDT SALES AND SERVICE, FL",90927,WW FREAK OF NAT 9% 1/2 BARREL SV,105I940,3,0.016667,180
FL,"BURKHARDT SALES AND SERVICE, FL",90927,WW BURST SERIES 5 % 1/2 BARREL SV,10JW940,3,0.033333,90
FL,"BURKHARDT SALES AND SERVICE, FL",90927,WW LIEUT DANK 7 % 1/6 BARREL SV,1059970,1,0.033333,30
FL,"BURKHARDT SALES AND SERVICE, FL",90927,WW BURST SERIES 5 % 1/6 BARREL SV,10JW970,1,0.016667,60
FL,"BURKHARDT SALES AND SERVICE, FL",90927,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,0,1.65,0
FL,"BURKHARDT SALES AND SERVICE, FL",90927,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,0,0.133333,0
FL,"BURKHARDT SALES AND SERVICE, FL",90927,WW FREAK OF NAT 9% 24/12 AL CAN 4/6 TRAY,105I4Z6,0,0.516667,0
FL,"BURKHARDT SALES AND SERVICE, FL",90927,WW COAST LOVE 6 % 1/6 BARREL SV,10KS970,0,0.083333,0
FL,"EAGLE BRANDS SALES, FL","=""00996""",WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,23,1.116667,20.597015
FL,"EAGLE BRANDS SALES, FL","=""00996""",WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,15,6.316667,2.37467
FL,"EAGLE BRANDS SALES, FL","=""00996""",WW BURST SERIES 5 % 1/6 BARREL SV,10JW970,3,0,180
FL,"EAGLE BRANDS SALES, FL","=""00996""",WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,2,0.4,5
FL,"EAGLE BRANDS SALES, FL","=""00996""",WW PERNICIOUS 8 % 24/16 AL CAN,101616S,1,0.116667,8.571429
FL,"EAGLE BRANDS SALES, FL","=""00996""",WW COAST LOVE 6 % 1/2 BARREL SV,10KS940,1,0,60
FL,"EAGLE BRANDS SALES, FL","=""00996""",WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,1,0.05,20
FL,"EAGLE BRANDS SALES, FL","=""00996""",WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,0,1.083333,0
FL,"EAGLE BRANDS SALES, FL","=""00996""",WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,-3,-0.033333,90
FL,"TRI-EAGLE SALES, FL",40924,WW APP SESSION 5 % 24/12 AL CAN 2/12,10EM1Z2,13,0.183333,70.909091
FL,"TRI-EAGLE SALES, FL",40924,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,12,1.75,6.857143
FL,"TRI-EAGLE SALES, FL",40924,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,7,0.683333,10.243902
FL,"TRI-EAGLE SALES, FL",40924,WW PERNICIOUS 8 % 24/16 AL CAN,101616S,6,0.016667,360
FL,"TRI-EAGLE SALES, FL",40924,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,2,0.366667,5.454545
FL,"TRI-EAGLE SALES, FL",40924,WW BURST SERIES 5 % 1/6 BARREL SV,10JW970,1,0.033333,30
FL,"DAYTONA BEVERAGES LLC, FL",10906,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,22,3.833333,5.73913
FL,"DAYTONA BEVERAGES LLC, FL",10906,WW APP SESSION 5 % 24/12 AL CAN 2/12,10EM1Z2,13,0.133333,97.5
FL,"DAYTONA BEVERAGES LLC, FL",10906,WW PERNICIOUS 8 % 24/16 AL CAN,101616S,5,0.333333,15
FL,"DAYTONA BEVERAGES LLC, FL",10906,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,0,1.266667,0
FL,"DAYTONA BEVERAGES LLC, FL",10906,WW COAST LOVE 6 % 1/6 BARREL SV,10KS970,0,0.183333,0
FL,"DAYTONA BEVERAGES LLC, FL",10906,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,0,1.583333,0
FL,"TRI-EAGLE SALES, FL",30958,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,17,0.566667,30
FL,"TRI-EAGLE SALES, FL",30958,WW APP SESSION 5 % 24/12 AL CAN 2/12,10EM1Z2,11,0.016667,660
FL,"TRI-EAGLE SALES, FL",30958,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,5,4.25,1.176471
FL,"TRI-EAGLE SALES, FL",30958,WW PERNICIOUS 8 % 24/16 AL CAN,101616S,2,0.016667,120
FL,"TRI-EAGLE SALES, FL",30958,WW BURST SERIES 5 % 1/6 BARREL SV,10JW970,1,0.016667,60
FL,"PEACE RIVER DISTRIBUTING, FL",40925,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,14,0.366667,38.181818
FL,"PEACE RIVER DISTRIBUTING, FL",40925,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,9,1.016667,8.852459
FL,"PEACE RIVER DISTRIBUTING, FL",40925,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,0,0.133333,0
FL,"THE LEWIS BEAR COMPANY, FL",20948,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,9,0,540
FL,"THE LEWIS BEAR COMPANY, FL",20948,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,7,1.366667,5.121951
FL,"THE LEWIS BEAR COMPANY, FL",20948,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,7,1.216667,5.753425
FL,"THE LEWIS BEAR COMPANY, FL",20948,WW BURST SERIES 5 % 1/6 BARREL SV,10JW97X,0,0.083333,0
FL,"THE LEWIS BEAR COMPANY, FL",20948,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,4,0
FL,"THE LEWIS BEAR COMPANY, FL",20948,WW COAST LOVE 6 % 1/6 BARREL SV,10KS970,0,0.066667,0
FL,"THE LEWIS BEAR COMPANY, FL",20948,WW APP SESSION 5 % 24/12 AL CAN 2/12,10EM1Z2,0,0.233333,0
FL,"BERNIE LITTLE DIST INC-SEBRING, FL",40920,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,8,0.166667,48
FL,"BERNIE LITTLE DIST INC-SEBRING, FL",40920,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,3,0.316667,9.473684
FL,"BERNIE LITTLE DIST INC-SEBRING, FL",40920,WW APP SESSION 5 % 24/12 AL CAN 2/12,10EM1Z2,2,0,120
FL,"BERNIE LITTLE DIST INC-SEBRING, FL",40920,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,1,0,60
TN,"AJAX TURNER CO INC, TN","=""04163""",WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,484,13.916667,34.778443
TN,"AJAX TURNER CO INC, TN","=""04163""",WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,257,6.716667,38.263027
TN,"AJAX TURNER CO INC, TN","=""04163""",WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,120,12.966667,9.254499
TN,"AJAX TURNER CO INC, TN","=""04163""",WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,99,4.616667,21.444043
TN,"AJAX TURNER CO INC, TN","=""04163""",WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,41,2.166667,18.923077
TN,"AJAX TURNER CO INC, TN","=""04163""",WW SMASHVILLE 6 % 1/6 BARREL SV,108G970,22,0.166667,132
TN,"AJAX TURNER CO INC, TN","=""04163""",WW FREAK OF NAT 9% 24/12 AL CAN 4/6 TRAY,105I4Z6,14,0,840
TN,"AJAX TURNER CO INC, TN","=""04163""",WW SMASHVILLE 6 % 1/2 BARREL SV,108G940,6,0.15,40
TN,"AJAX TURNER CO INC, TN","=""04163""",WW SMASHVILLE 6 % 24/12 AL CAN 4/6 TRAY,108G4S6,5,5.316667,0.940439
TN,"AJAX TURNER CO INC, TN","=""04163""",WW SMASHVILLE 6 % 24/16 AL CAN,108G16S,5,0.466667,10.714286
TN,"AJAX TURNER CO INC, TN","=""04163""",WW PERNICIOUS 8 % 24/16 AL CAN,101616S,2,0.633333,3.157895
TN,"AJAX TURNER CO INC, TN","=""04163""",WW COAST LOVE 6 % 1/2 BARREL SV,10KS940,1,0.133333,7.5
TN,"AJAX TURNER CO INC, TN","=""04163""",WW BURST SERIES 5 % 1/6 BARREL SV,10JW97X,0,0.2,0
TN,"AJAX TURNER CO INC, TN","=""04163""",WW BURST SERIES 5 % 1/2 BARREL SV,10JW940,0,0.1,0
TN,"AJAX TURNER CO INC, TN","=""04163""",WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,0,0.166667,0
TN,"AJAX TURNER CO INC, TN","=""04163""",WW BURST SERIES 5 % 1/6 BARREL SV,10JW970,0,0.083333,0
TN,"AJAX TURNER CO INC, TN","=""04163""",WW APP SESSION 5 % 1/6 BARREL SV,10EM970,0,0.216667,0
TN,"AJAX TURNER CO INC, TN","=""04163""",WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,0,0.15,0
TN,"EAGLE DISTRIBUTING CO INC, TN",84146,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,106,11.316667,9.366716
TN,"EAGLE DISTRIBUTING CO INC, TN",84146,WW SMASHVILLE 6 % 24/12 AL CAN 4/6 TRAY,108G4S6,52,1.8,28.888889
TN,"EAGLE DISTRIBUTING CO INC, TN",84146,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,49,3.666667,13.363636
TN,"EAGLE DISTRIBUTING CO INC, TN",84146,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,19,5.383333,3.529412
TN,"EAGLE DISTRIBUTING CO INC, TN",84146,WW BURST SERIES 5 % 1/6 BARREL SV,10JW97X,19,0.133333,142.5
TN,"EAGLE DISTRIBUTING CO INC, TN",84146,WW PERNICIOUS 8 % 24/16 AL CAN,101616S,12,1.733333,6.923077
TN,"EAGLE DISTRIBUTING CO INC, TN",84146,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,11,2.8,3.928571
TN,"EAGLE DISTRIBUTING CO INC, TN",84146,WW BURST SERIES 5 % 1/2 BARREL SV,10JW940,10,0.166667,60
TN,"EAGLE DISTRIBUTING CO INC, TN",84146,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,2,4.016667,0.497925
TN,"EAGLE DISTRIBUTING CO INC, TN",84146,WW PERNICIOUS 8 % 24/12 NRLN 6/4 EM,101664S,2,0,120
TN,"EAGLE DISTRIBUTING CO INC, TN",84146,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,0,0.183333,0
TN,"EAGLE DISTR. OF MEMPHIS LLC, TN",54153,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,113,3.966667,28.487395
TN,"EAGLE DISTR. OF MEMPHIS LLC, TN",54153,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,77,3.35,22.985075
TN,"EAGLE DISTR. OF MEMPHIS LLC, TN",54153,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,39,1.233333,31.621622
TN,"EAGLE DISTR. OF MEMPHIS LLC, TN",54153,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,22,0.633333,34.736842
TN,"EAGLE DISTR. OF MEMPHIS LLC, TN",54153,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,13,0.05,260
TN,"EAGLE DISTR. OF MEMPHIS LLC, TN",54153,WW SMASHVILLE 6 % 24/12 AL CAN 4/6 TRAY,108G4S6,8,0.216667,36.923077
TN,"EAGLE DISTR. OF MEMPHIS LLC, TN",54153,WW PERNICIOUS 8 % 24/16 AL CAN,101616S,4,0.266667,15
TN,"EAGLE DISTR. OF MEMPHIS LLC, TN",54153,WW SMASHVILLE 6 % 24/16 AL CAN,108G16S,1,0.3,3.333333
TN,"EAGLE DISTR. OF MEMPHIS LLC, TN",54153,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,0,0.216667,0
TN,"HOLSTON DISTRIBUTING CO, TN",74142,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,154,2.45,62.857143
TN,"HOLSTON DISTRIBUTING CO, TN",74142,WW PERNICIOUS 8 % 24/16 AL CAN,101616S,43,0.233333,184.285714
TN,"HOLSTON DISTRIBUTING CO, TN",74142,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,14,0.7,20
TN,"HOLSTON DISTRIBUTING CO, TN",74142,WW APP SESSION 5 % 24/16 AL CAN,10EM16S,10,0.166667,60
TN,"HOLSTON DISTRIBUTING CO, TN",74142,WW LIEUT DANK 7 % 1/6 BARREL SV,1059970,8,0.033333,240
TN,"HOLSTON DISTRIBUTING CO, TN",74142,WW FREAK OF NAT 9% 24/12 NRLN 6/4 EM,105I64S,7,0.016667,420
TN,"HOLSTON DISTRIBUTING CO, TN",74142,WW SMASHVILLE 6 % 24/16 AL CAN,108G16S,6,0.066667,90
TN,"HOLSTON DISTRIBUTING CO, TN",74142,WW WATERMELON B 5 % 1/6 BARREL SV,10JU970,2,0.05,40
TN,"HOLSTON DISTRIBUTING CO, TN",74142,WW FREAK OF NAT 9% 1/6 BARREL SV,105I970,2,0.016667,120
TN,"HOLSTON DISTRIBUTING CO, TN",74142,WW APP SESSION 5 % 1/6 BARREL SV,10EM970,2,0.033333,60
TN,"HOLSTON DISTRIBUTING CO, TN",74142,WW FREAK OF NAT 9% 1/2 BARREL SV,105I940,2,0,120
TN,"HOLSTON DISTRIBUTING CO, TN",74142,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,1,0,60
TN,"HOLSTON DISTRIBUTING CO, TN",74142,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,1,0.666667,1.5
TN,"HOLSTON DISTRIBUTING CO, TN",74142,WW WATERMELON B 5 % 1/2 BARREL SV,10JU940,1,0,60
TN,"HOLSTON DISTRIBUTING CO, TN",74142,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,0,0.7,0
TN,"TRISTAR BEVERAGE LLC, TN","=""04109""",WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,56,1.366667,40.97561
TN,"TRISTAR BEVERAGE LLC, TN","=""04109""",WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,44,0.1,440
TN,"TRISTAR BEVERAGE LLC, TN","=""04109""",WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,42,0.483333,86.896552
TN,"TRISTAR BEVERAGE LLC, TN","=""04109""",WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,34,0.15,226.666667
TN,"TRISTAR BEVERAGE LLC, TN","=""04109""",WW PERNICIOUS 8 % 24/16 AL CAN,101616S,34,0,2040
TN,"TRISTAR BEVERAGE LLC, TN","=""04109""",WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,28,0,1680
TN,"TRISTAR BEVERAGE LLC, TN","=""04109""",WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,6,0.166667,36
TN,"TRISTAR BEVERAGE LLC, TN","=""04109""",WW SMASHVILLE 6 % 24/12 AL CAN 4/6 TRAY,108G4S6,6,0.683333,8.780488
TN,"TRISTAR BEVERAGE LLC, TN",64113,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,56,0.35,160
TN,"TRISTAR BEVERAGE LLC, TN",64113,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,38,2.85,13.333333
TN,"TRISTAR BEVERAGE LLC, TN",64113,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,22,1.5,14.666667
TN,"TRISTAR BEVERAGE LLC, TN",64113,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,6,0.65,9.230769
TN,"TRISTAR BEVERAGE LLC, TN",64113,WW SMASHVILLE 6 % 1/6 BARREL SV,108G970,2,0.016667,120
TN,"TRISTAR BEVERAGE LLC, TN",64113,WW PERNICIOUS 8 % 24/16 AL CAN,101616S,0,1.133333,0
TN,"TRISTAR BEVERAGE LLC, TN",64113,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,0,0.083333,0
TN,"TRISTAR BEVERAGE LLC, TN",64113,WW APP SESSION 5 % 24/16 AL CAN,10EM16S,-2,0.45,-4.444444
TN,"TRISTAR BEVERAGE LLC, TN","=""04110""",WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,22,0.05,440
TN,"TRISTAR BEVERAGE LLC, TN","=""04110""",WW SMASHVILLE 6 % 24/12 AL CAN 4/6 TRAY,108G4S6,14,0.1,140
TN,"TRISTAR BEVERAGE LLC, TN","=""04110""",WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,13,0.933333,13.928571
TN,"TRISTAR BEVERAGE LLC, TN","=""04110""",WW BURST SERIES 5 % 1/6 BARREL SV,10JW970,6,0.016667,360
TN,"TRISTAR BEVERAGE LLC, TN","=""04110""",WW WATERMELON B 5 % 1/6 BARREL SV,10JU970,4,0.016667,240
TN,"TRISTAR BEVERAGE LLC, TN","=""04110""",WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,0,0.1,0
TN,"TRISTAR BEVERAGE LLC, TN","=""04110""",WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,0,0.416667,0
TN,"TRISTAR BEVERAGE LLC, TN","=""04110""",WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,0,0.166667,0
TN,"CENTRAL DISTRIBUTORS INC, TN",54139,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,21,0,1260
TN,"CENTRAL DISTRIBUTORS INC, TN",54139,WW PERNICIOUS 8 % 24/16 AL CAN,101616S,14,0,840
TN,"CENTRAL DISTRIBUTORS INC, TN",54139,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,14,0.016667,840
TN,"CENTRAL DISTRIBUTORS INC, TN",54139,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,5,0,300
TN,"CENTRAL DISTRIBUTORS INC, TN",54139,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,2,0.516667,3.870968
